img_id,turn_index,source_img,target_img,instruction
411478,2,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/411478-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/411478-output2.png,Change the beer to a glass of wine.
411478,3,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/411478-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/411478-output3.png,Change the controller to a PlayStation controller.
526414,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/526414-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/526414-output1.png,Let the ottoman be changed to a coffee table.
262238,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/262238-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/262238-output1.png,Let the man wear yellow socks.
514217,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/514217-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/514217-output1.png,put Jessica Rabbit on the pedestal to the right
514217,2,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/514217-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/514217-output2.png,Put Roger Rabbit on the middle pedestal
150455,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/150455-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/150455-output1.png,Kill the tree.
379636,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/379636-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/379636-output1.png,put cheese on the bun instead of sausage
382423,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/382423-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/382423-output1.png,Let the person wear long pants.
433066,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/433066-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/433066-output1.png,Let the lugguage box be made of plastic.
376838,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/376838-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/376838-output1.png,make the men wear red hats
250808,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/250808-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/250808-output1.png,Get rid of all the background lights.
250808,2,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/250808-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/250808-output2.png,Make the solid light another arrow.
307299,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/307299-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/307299-output1.png,one slice of the pizza has been eaten
491581,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/491581-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/491581-output1.png,What if the tennis player was bald?
107227,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/107227-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/107227-output1.png,the horse should be white.
577091,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/577091-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/577091-output1.png,Add two paintings on the back wall.
577091,2,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/577091-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/577091-output2.png,Add a hawk on top of the laptop.
239331,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/239331-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/239331-output1.png,Make one of the women a bear.
253981,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/253981-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/253981-output1.png,Let's add a hat to the dog.
217893,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/217893-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/217893-output1.png,Let a blue curtain hang by the window.
546205,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/546205-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/546205-output1.png,let the person make tacos
546205,2,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/546205-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/546205-output2.png,let the cutting board have bacon on it
546205,3,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/546205-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/546205-output3.png,let there be a can of mountain dew
16523,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/16523-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/16523-output1.png,put a painting the place of the mirror
16523,2,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/16523-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/16523-output2.png,replace the sink with a washing machine
61025,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/61025-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/61025-output1.png,Let's add a apple next to the cat.
512116,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/512116-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/512116-output1.png,give the boy a video game controller instead of a cell phone
512116,2,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/512116-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/512116-output2.png,edit the boy to look like a girl
76588,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/76588-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/76588-output1.png,let the cat have green eyes
76588,2,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/76588-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/76588-output2.png,let the cat wear a tiara on its head
76588,3,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/76588-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/76588-output3.png,add a flower
486194,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/486194-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/486194-output1.png,make the woman cry
550410,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/550410-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/550410-output1.png,replace the banana with an asparagus
550410,2,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/550410-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/550410-output2.png,change the blue disk into a yellow one
550410,3,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/550410-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/550410-output3.png,add black eye balls on the orange discs
543065,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/543065-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/543065-output1.png,Tint his glasses.
543065,2,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/543065-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/543065-output2.png,Put pizza on his plate.
543065,3,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/543065-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/543065-output3.png,Make him yawn.
93992,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/93992-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/93992-output1.png,let there be a bowl of mushroom soup
93992,2,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/93992-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/93992-output2.png,let there be baked beans
93992,3,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/93992-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/93992-output3.png,let a happy rat sniff the food
237118,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/237118-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/237118-output1.png,Give the man a mohawk.
237118,2,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/237118-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/237118-output2.png,Give the man sunglasses.
237118,3,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/237118-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/237118-output3.png,Replace the man's jeans with leather pants.
505092,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/505092-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/505092-output1.png,Can it be just on large kite?
505092,2,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/505092-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/505092-output2.png,Put some hills in the background.
505092,3,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/505092-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/505092-output3.png,Put more boats on the water.
486991,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/486991-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/486991-output1.png,Put a horse in the field.
91654,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/91654-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/91654-output1.png,Make the spoon blue.
91654,2,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/91654-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/91654-output2.png,Remove the meat.
574792,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/574792-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/574792-output1.png,What if he was walking?
574792,2,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/574792-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/574792-output2.png,What if he was holding a skateboard?
70230,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/70230-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/70230-output1.png,let a man relax on the couch
70230,2,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/70230-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/70230-output2.png,let a dinosaur look into the window
70230,3,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/70230-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/70230-output3.png,let a scared kit be on the chair
306830,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/306830-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/306830-output1.png,Fill the shelf with folded towels.
306830,2,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/306830-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/306830-output2.png,There should be a cat picture on the nearby shelf door.
75190,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/75190-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/75190-output1.png,change the bench for a dog
75190,2,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/75190-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/75190-output2.png,change the background to look like a beach
103815,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/103815-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/103815-output1.png,turn the ball into a burger
103815,2,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/103815-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/103815-output2.png,replace the batter with a dog batter
318523,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/318523-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/318523-output1.png,put a banana on the display
308107,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/308107-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/308107-output1.png,Put a house on the background.
459786,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/459786-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/459786-output1.png,Put a ghost in the mirror.
30437,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/30437-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/30437-output1.png,let there be a penguin standing
30437,2,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/30437-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/30437-output2.png,let the skier wear a scuba outfit
30437,3,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/30437-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/30437-output3.png,let a helicopter fly in the sky
307892,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/307892-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/307892-output1.png,change the one way sign into an address sign
307892,2,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/307892-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/307892-output2.png,add baskets on the bikes
307892,3,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/307892-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/307892-output3.png,add a lion next to the bikes
447437,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/447437-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/447437-output1.png,change the capitol building into an Eiffel tower
447437,2,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/447437-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/447437-output2.png,change the kite with balloons
447437,3,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/447437-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/447437-output3.png,let there be mountains in the back
532071,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/532071-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/532071-output1.png,change the brown bear into a polar bear
532071,2,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/532071-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/532071-output2.png,add a snake next to the bear
532071,3,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/532071-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/532071-output3.png,add a raccoon
201035,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/201035-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/201035-output1.png,Let the donut be complete.
222735,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/222735-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/222735-output1.png,Have the TV be shut off.
222735,2,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/222735-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/222735-output2.png,Make the table metallic.
407685,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/407685-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/407685-output1.png,Let the man yawn.
382399,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/382399-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/382399-output1.png,Let's add a man next to the giraffe.
257169,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/257169-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/257169-output1.png,Have them stand in front of a mirror.
257169,2,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/257169-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/257169-output2.png,Have a friend help blow dry the hair.
257169,3,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/257169-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/257169-output3.png,Have the person blodry their hair.
543698,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/543698-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/543698-output1.png,Get rid of the snowboarder.
543698,2,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/543698-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/543698-output2.png,Put a wolf running down the slope.
543698,3,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/543698-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/543698-output3.png,Add some birds in the sky.
397351,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/397351-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/397351-output1.png,Let the man behind a display of carrots hold a melon.
125617,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/125617-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/125617-output1.png,turn the container into a plate
125617,2,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/125617-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/125617-output2.png,remove the meat and add more broccoli and mushrooms
171139,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/171139-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/171139-output1.png,replace the computer with a tablet
171139,2,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/171139-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/171139-output2.png,give the man a black shirt
139304,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/139304-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/139304-output1.png,the lid should be open.
139304,2,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/139304-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/139304-output2.png,Put a vase on the sink.
139304,3,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/139304-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/139304-output3.png,Put a framed picture in the wall.
221200,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/221200-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/221200-output1.png,change the helmets to red color
523782,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/523782-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/523782-output1.png,Change the  bird for a rat
523782,2,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/523782-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/523782-output2.png,Add a bird on the roof
523782,3,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/523782-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/523782-output3.png,Change the background for a countryside
401037,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/401037-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/401037-output1.png,change the metal bench to a hammock
401037,2,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/401037-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/401037-output2.png,make the teddy bear's eyes larger
401037,3,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/401037-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/401037-output3.png,let the teddy bear wear a jacket
223288,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/223288-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/223288-output1.png,put a circus tent on the car in front of the automobile
116312,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/116312-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/116312-output1.png,Get rid of all but the biggest of the giraffes.
116312,2,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/116312-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/116312-output2.png,Open its mouth.
446971,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/446971-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/446971-output1.png,remove the tourists
446971,2,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/446971-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/446971-output2.png,add a dog behind the tourist
393221,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/393221-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/393221-output1.png,Let the smoke be replaced by white clouds.
418143,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/418143-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/418143-output1.png,Get rid of all the people.
418143,2,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/418143-output1.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/418143-output2.png,Add a polar bear.
418143,3,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/418143-output2.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/418143-output3.png,Put a bird above the bear.
496636,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/496636-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/496636-output1.png,Let the boy stand next to a dog.
403295,1,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/403295-input.png,/home/jovyan/BA/Github/MagicBrush/train-00048-of-00051-9aa83b8e4abb3e92/403295-output1.png,make the bike green
